Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,-68985076.02083333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.003001
1,maxwell,CART,grid search,KFold,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.3}",-48671802.75961601,-48671802.75961601,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:02.273543
1,maxwell,CART,grid search,RepeatedKFold,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"{'model__max_depth': 1, 'model__max_features': None}",-68534962.66818199,-88811404.38848893,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:00.321729
1,maxwell,CART,grid search,HoldOut,3,0.19619615605459917,-0.15377229405676007,10049.357142857143,308895400.86695445,17575.420361031323,5908.428571428572,-15.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-15873103.254595336,-53480138.08396322,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 5114.571428571428, 12859.214285714286, 5114.571428571428, 5114.571428571428, 5114.571428571428]",0:00:00.056736
1,maxwell,CART,grid search,RepeatedHoldOut,3,0.9534401550098767,-0.5077016837129031,10798.075874125874,403651672.32501435,20091.084398932137,4250.4,-51.0,"{'model__max_depth': 5, 'model__max_features': None}",-20966436.09116037,-64381059.134401895,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[7076.4, 7691.3, 39479.0, 796.0, 7076.4, 1478.3636363636363, 14000.0, 5515.25, 796.0, 7076.4, 5515.25, 5515.25, 7691.3]",0:00:00.125570
1,maxwell,CART,grid search,Bootstrap,3,0.4977648717105376,-0.13917064542602997,8715.533094812165,304986152.80272084,17463.852747968325,2669.9302325581393,-14.000000000000002,"{'model__max_depth': 2, 'model__max_features': 0.7}",-54770607.86291389,-67416860.64180036,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139, 5495.930232558139]",0:00:01.406074
0,maxwell,CART,random search,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,-68985076.02083333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.001981
1,maxwell,CART,random search,KFold,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-48671802.75961601,-48671802.75961601,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:00.167813
1,maxwell,CART,random search,RepeatedKFold,3,0.5294265167438293,-0.17413387048909446,9595.747252747253,314346734.1558085,17729.826117472458,6198.071428571429,-17.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-65212539.591377035,-65074231.0689075,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 4186.75, 10818.07142857143, 4186.75, 4186.75, 4186.75]",0:00:00.319168
1,maxwell,CART,random search,HoldOut,3,1.0,-0.2051525780111132,10110.153846153846,322651263.6923077,17962.496031796574,3105.0,-21.0,"{'model__max_depth': 26, 'model__max_features': 0.40919616423534183}",-16096419.3,-87246962.48651962,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3240.0, 3850.0, 39479.0, 4150.0, 5931.0, 5787.0, 10447.0, 2330.0, 11039.0, 5279.0, 3600.0, 3600.0, 4224.0]",0:00:00.068588
1,maxwell,CART,random search,RepeatedHoldOut,3,1.0,-0.5342715669359714,11055.923076923076,410765133.7692308,20267.341556534513,5244.0,-53.0,"{'model__max_depth': 15, 'model__max_features': 0.8123957592679836}",-20696243.566666666,-73158321.14583333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[9700.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5279.0, 4557.0, 3600.0, 11039.0]",0:00:00.146640
1,maxwell,CART,random search,Bootstrap,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-68377326.29551052,-48671802.75961601,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:01.563756
0,maxwell,CART,bayes search,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,-68985076.02083333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.001982
1,maxwell,CART,bayes search,KFold,3,1.0,-0.0673881244402248,9292.461538461539,285768070.7692308,16904.67600308361,5544.0,-7.000000000000001,"OrderedDict([('model__max_depth', 24), ('model__max_features', 0.6066204305086463)])",-61977977.351715684,-61977977.351715684,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10000.0, 3850.0, 3440.0, 7184.0, 10000.0, 1745.0, 14000.0, 8117.0, 7320.0, 5787.0, 14000.0, 1520.0, 8117.0]",0:00:27.512603
1,maxwell,CART,bayes search,RepeatedKFold,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"OrderedDict([('model__max_depth', 1), ('model__max_features', 0.872481013764626)])",-72642852.30272372,-88811404.38848893,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:23.856926
1,maxwell,CART,bayes search,HoldOut,3,1.0,-0.2051525780111132,10110.153846153846,322651263.6923077,17962.496031796574,3105.0,-21.0,"OrderedDict([('model__max_depth', 25), ('model__max_features', 0.4203100929775925)])",-16096419.3,-87246962.48651962,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3240.0, 3850.0, 39479.0, 4150.0, 5931.0, 5787.0, 10447.0, 2330.0, 11039.0, 5279.0, 3600.0, 3600.0, 4224.0]",0:00:25.732143
1,maxwell,CART,bayes search,RepeatedHoldOut,3,1.0,-0.5342715669359714,11055.923076923076,410765133.7692308,20267.341556534513,5244.0,-53.0,"OrderedDict([('model__max_depth', 13), ('model__max_features', 0.8094080202241276)])",-20696243.566666666,-73158321.14583333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[9700.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5279.0, 4557.0, 3600.0, 11039.0]",0:00:24.596925
1,maxwell,CART,bayes search,Bootstrap,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"OrderedDict([('model__max_depth', 1), ('model__max_features', 0.8965707964854768)])",-59582391.153262705,-88811404.38848893,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:25.160904
0,maxwell,CART,OPTUNA,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,-68985076.02083333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.002001
1,maxwell,CART,OPTUNA,KFold,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'max_depth': 2, 'max_features': 0.43684714952479375}",-48671802.75961601,-48671802.75961601,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:01.255437
1,maxwell,CART,OPTUNA,RepeatedKFold,3,0.9931936548237478,-0.5048548462895588,10682.423076923076,402889498.5480769,20072.107476497753,3543.25,-50.0,"{'max_depth': 7, 'max_features': 0.3862481174126394}",-63694638.06609024,-84531880.47991557,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6369.25, 3850.0, 39479.0, 4150.0, 6369.25, 5787.0, 14000.0, 1981.0, 1100.0, 10447.0, 3600.0, 3600.0, 9125.0]",0:00:02.758787
1,maxwell,CART,OPTUNA,HoldOut,3,1.0,-0.2051525780111132,10110.153846153846,322651263.6923077,17962.496031796574,3105.0,-21.0,"{'max_depth': 17, 'max_features': 0.3200559761169189}",-16096419.3,-87246962.48651962,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3240.0, 3850.0, 39479.0, 4150.0, 5931.0, 5787.0, 10447.0, 2330.0, 11039.0, 5279.0, 3600.0, 3600.0, 4224.0]",0:00:00.760930
1,maxwell,CART,OPTUNA,RepeatedHoldOut,3,1.0,-0.5342715669359714,11055.923076923076,410765133.7692308,20267.341556534513,5244.0,-53.0,"{'max_depth': 13, 'max_features': 0.8042271454095107}",-20696243.566666666,-73158321.14583333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[9700.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5279.0, 4557.0, 3600.0, 11039.0]",0:00:01.270430
1,maxwell,CART,OPTUNA,Bootstrap,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"{'max_depth': 1, 'max_features': 0.520497936891183}",-61093876.48160052,-71615224.99696,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:13.186205
0,maxwell,CART,SA,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,-68985076.02083333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.000998
1,maxwell,CART,SA,KFold,3,0.9999880770084368,-0.42475665835291787,10779.307692307691,381445092.2307692,19530.619350926103,4032.0,-42.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 9, 'max_features': 0.44374742785525106, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-93869764.26348038,-93869764.26348038,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 15052.0, 9700.0, 5787.0, 14000.0, 1981.0, 3850.0, 5931.0, 3600.0, 3600.0, 9369.0]",0:00:04.418711
1,maxwell,CART,SA,RepeatedKFold,3,1.0,-0.2051525780111132,10110.153846153846,322651263.6923077,17962.496031796574,3105.0,-21.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 25, 'max_features': 0.3248125776655196, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-95181733.7377451,-87246962.48651962,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3240.0, 3850.0, 39479.0, 4150.0, 5931.0, 5787.0, 10447.0, 2330.0, 11039.0, 5279.0, 3600.0, 3600.0, 4224.0]",0:00:11.755802
1,maxwell,CART,SA,HoldOut,3,0.9873702277260623,-0.5067974628869123,10554.384615384615,403409588.46153843,20085.05883639723,4481.5,-51.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 8, 'max_features': 0.9562393901610442, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-301252466.0888889,-75592157.18321079,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5515.5, 6742.5, 39479.0, 796.0, 7307.5, 1032.0, 14000.0, 5787.0, 796.0, 3240.0, 4557.0, 2042.5, 10204.0]",0:00:02.000184
1,maxwell,CART,SA,RepeatedHoldOut,3,0.8962136531268129,-0.5630937750975582,11258.62837162837,418481602.2524878,20456.822877770825,3930.909090909091,-56.00000000000001,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 4, 'max_features': 0.7956188956993304, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-109647812.03891052,-49960666.62116885,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[7705.818181818182, 7092.090909090909, 39479.0, 796.0, 7705.818181818182, 3291.8571428571427, 7705.818181818182, 3291.8571428571427, 796.0, 7705.818181818182, 3291.8571428571427, 3291.8571428571427, 7092.090909090909]",0:00:04.443538
1,maxwell,CART,SA,Bootstrap,3,1.0,-0.5342715669359714,11055.923076923076,410765133.7692308,20267.341556534513,5244.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 19, 'max_features': 0.8834228379171816, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-108484686.85051522,-73158321.14583333,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[9700.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5279.0, 4557.0, 3600.0, 11039.0]",0:01:05.082385
0,maxwell,GBM,grid search,,3,0.9969469303198194,-0.04064521555370426,8644.011098722502,278608285.7723102,16691.563311215345,3129.978847509644,-4.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-54996463.76516303,-54996463.76516303,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4981.131582089919, 4184.608513660547, 25584.81420483537, 3975.021152490356, 6439.328527045715, 912.649907341625, 15439.968700167456, 3137.7123738493965, 8553.984449063888, 7113.913211684172, 3286.6533547315134, 3786.6729668876437, 5492.503281232061]",0:00:00.027105
1,maxwell,GBM,grid search,KFold,3,0.8515844617630615,0.1805043153855881,6582.883105911882,219400699.1775232,14812.180770484918,2691.8496519784385,18.0,"{'model__learning_rate': 0.05, 'model__n_estimators': 70, 'model__subsample': 0.3}",-51407361.934527494,-51407361.934527494,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[7150.233845511609, 12219.80683933199, 10562.849651978438, 3168.113392099142, 5504.514618770882, 2234.85006461007, 19473.840369299836, 4061.3168954177418, 11546.081825632717, 6219.655599016928, 4949.76218756175, 4092.8386850392244, 5269.021374610032]",0:00:01.006698
1,maxwell,GBM,grid search,RepeatedKFold,3,0.9899161367316336,0.13160868110567525,7203.801055836744,232491355.47889096,15247.667214327934,3058.8965699974838,13.0,"{'model__learning_rate': 0.07, 'model__n_estimators': 100, 'model__subsample': 0.75}",-48624838.96946688,-60092606.02217361,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3731.3810534309096, 9176.575842756154, 16554.689404908982, 3725.0526192827588, 5112.927189721289, 1910.17077708321, 15679.37138476225, 3641.8965699974838, 11016.130459820513, 6457.188133434885, 4528.642634379803, 3502.85375402537, 7300.735869570019]",0:00:02.803548
1,maxwell,GBM,grid search,HoldOut,3,0.9350110305584151,0.15006528977205114,6320.998650245946,227550032.5142019,15084.761599514986,1968.0506608590003,15.0,"{'model__learning_rate': 0.05, 'model__n_estimators': 80, 'model__subsample': 0.5}",-16220041.127932265,-54671828.84735769,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4750.511212178624, 11319.663053890416, 10950.941015463548, 5562.984001395133, 4004.128479055238, 1930.9416074177216, 16630.56085786938, 2786.4020193257747, 10638.001389912237, 5263.169388632454, 4925.050660859, 3190.577598770814, 5760.375027897073]",0:00:00.356485
1,maxwell,GBM,grid search,RepeatedHoldOut,3,0.9350110305584151,0.15006528977205114,6320.998650245946,227550032.5142019,15084.761599514986,1968.0506608590003,15.0,"{'model__learning_rate': 0.05, 'model__n_estimators': 80, 'model__subsample': 0.5}",-12485948.398642896,-54671828.84735769,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4750.511212178624, 11319.663053890416, 10950.941015463548, 5562.984001395133, 4004.128479055238, 1930.9416074177216, 16630.56085786938, 2786.4020193257747, 10638.001389912237, 5263.169388632454, 4925.050660859, 3190.577598770814, 5760.375027897073]",0:00:00.988735
1,maxwell,GBM,grid search,Bootstrap,3,0.9168799077827026,0.09395103723450848,6841.610090113551,242573304.108797,15574.764977642424,2601.911624347823,9.0,"{'model__learning_rate': 0.07, 'model__n_estimators': 50, 'model__subsample': 0.5}",-58559902.44653014,-53492658.96869713,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4714.0043232249345, 10943.467533142144, 11612.154526430322, 4963.516548992645, 4577.170939487291, 1334.5140731934412, 15744.918359002922, 3184.911624347823, 9236.25425120365, 5008.69196800372, 5953.578782162353, 3190.6488512473215, 4870.2613753981495]",0:00:15.261364
0,maxwell,GBM,random search,,3,0.9969469303198194,-0.04064521555370426,8644.011098722502,278608285.7723102,16691.563311215345,3129.978847509644,-4.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-54996463.76516303,-54996463.76516303,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[4981.131582089919, 4184.608513660547, 25584.81420483537, 3975.021152490356, 6439.328527045715, 912.649907341625, 15439.968700167456, 3137.7123738493965, 8553.984449063888, 7113.913211684172, 3286.6533547315134, 3786.6729668876437, 5492.503281232061]",0:00:00.029106
1,maxwell,GBM,random search,KFold,3,0.8674810006987532,0.0901580770475493,7533.787231910817,243588780.0076883,15607.33097001817,3409.174442562872,9.0,"{'model__learning_rate': 0.02412470387944659, 'model__n_estimators': 83, 'model__subsample': 0.6267340252735859}",-50454722.28256026,-50454722.28256026,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[5892.197495449234, 10207.048174402924, 15076.673696742106, 5317.833361391278, 6235.174442562872, 2608.3958079182985, 12883.975321840917, 4212.581069664987, 10128.097295529727, 6834.501350676137, 5538.502359706868, 4434.898018428123, 6420.73607314314]",0:00:00.457833
1,maxwell,GBM,random search,RepeatedKFold,3,0.7345186359813602,0.11075138505513593,7121.486438312298,238075406.03871065,15429.69235074733,2699.1989412664007,11.0,"{'model__learning_rate': 0.034661000236991396, 'model__n_estimators': 48, 'model__subsample': 0.4601587158441357}",-48886235.17764534,-54984030.43730477,"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6001.617178674594, 10912.807696405172, 7543.886492425781, 6355.085151697722, 5960.403374306006, 3652.9136586427567, 10531.563900549547, 5052.4556441980385, 10990.199500582137, 6056.780615821423, 5656.198941266401, 4538.232002297761, 5811.734975486748]",0:00:01.217887
