Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,target_values,predicted_target_values,time_tuning
1,nasa93,GBM,SA,KFold,3,0.9525239677194574,0.20586923686593805,231.71004107741274,99914.43792734046,316.092451550714,181.6687407204791,21.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.09844119869126243, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 34, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.9825931280607838, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-2058261.0637897013,-2058261.0637897013,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[427.4694357470549, 173.50705203308232, 537.339433030078, 402.63441244728307, 164.94246306583497, 263.8789282814054, 146.74486630334155, 357.2329088277309, 229.6687407204791, 380.9394869965835, 551.3716766890665, 146.74486630334155, 260.5081805494107, 761.1201648639129, 268.4996921851611, 164.94246306583497, 229.6687407204791, 263.8789282814054, 233.6885869943901]",0:00:17.124041
1,nasa93,GBM,SA,RepeatedKFold,3,0.9604385417687786,0.13182898585874414,220.91436974580947,109229.89377769409,330.4994610853308,118.59536103737256,13.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.08898218572368612, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 84, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.5192264900074394, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-1505615.0335643212,-1992574.826813983,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[305.0794545354909, 92.58891419377511, 426.4137087648056, 399.8939150764623, 120.02279334840975, 188.59536103737256, 120.0790833175772, 459.07807043264677, 198.79439574682732, 374.4945963258745, 508.4012578133181, 120.0790833175772, 147.91458095467402, 593.5731967864629, 219.08066634640417, 120.02279334840975, 198.79439574682732, 188.59536103737256, 248.74609341066812]",0:01:37.911058
1,nasa93,GBM,SA,HoldOut,3,0.4942407348939869,-0.2300340189647625,346.31467742128433,154758.08688149854,393.3930437634841,342.83893646718195,-23.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.01042296981013921, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 90, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.30457924216718735, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-3174802.0843378925,-1488530.3390790753,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[439.269616948541, 378.2988127728922, 577.6488943680985, 545.8207737839637, 385.533192138791, 412.83893646718195, 530.248149772267, 520.9247355430504, 427.01263247589344, 459.6586260202481, 646.2343522550111, 530.248149772267, 518.164752025584, 730.1997238749959, 438.7525480867809, 381.1891123674438, 434.2638507591376, 409.03965586444804, 633.6693783410851]",0:00:12.412384
1,nasa93,GBM,SA,RepeatedHoldOut,3,0.17503046148677093,-0.8753706586313135,462.6652061459142,235951.828037849,485.74872932190874,526.4875085523871,-88.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.010347226858522525, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.3609198326651862, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-2263837.1784247975,-1608415.0471873588,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[656.3031393068343, 607.1395970000383, 649.8014641689708, 658.998445129341, 614.4718008966704, 611.220652269835, 615.9430912771544, 670.3289932542167, 631.0912951687964, 645.2257703609289, 695.4796702186624, 615.9430912771544, 672.6041594116729, 688.4875085523871, 621.4894397154179, 614.4718008966704, 631.0912951687964, 611.220652269835, 676.7362573805993]",0:00:12.694240
1,nasa93,GBM,SA,Bootstrap,3,0.9313200194360548,0.054438654903344985,258.50932560239374,118966.84363202708,344.9157051107228,191.6953276145776,5.0,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'init': None, 'learning_rate': 0.078875213745842, 'loss': 'squared_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 40, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.8944471092955177, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",-1643003.4533095337,-1908167.81382248,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[349.39954847092935, 159.9458787387277, 502.9625335840182, 454.4861103246021, 159.9458787387277, 261.6953276145776, 186.9411669576325, 417.67185082791906, 263.69125837575086, 297.1768379777153, 500.3097137660355, 186.9411669576325, 240.07951803012608, 817.877223308498, 313.9881021006768, 159.9458787387277, 276.2286113863452, 261.6953276145776, 237.6678709421609]",0:05:18.402258
0,nasa93,SVM,grid search,,3,-0.10363703442038785,0.009193329118268312,265.32612155507746,124659.43420340153,353.0714293218888,213.23323557790684,1.0,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}",-1677887.3335596996,-1677887.3335596996,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[302.6157509408554, 294.4035219300028, 299.97716473784186, 305.5543296319548, 294.7232502064601, 295.2193413399906, 297.5556719885766, 303.0006671622569, 299.4172812782093, 298.94809918805794, 307.8235831844425, 297.51089477914, 303.49360365783684, 303.8674126724432, 296.7919190399327, 294.74945016753543, 299.71313633757256, 295.23323557790684, 301.28560085647604]",0:00:00.003000
1,nasa93,SVM,grid search,KFold,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"{'model__C': 10, 'model__degree': 3, 'model__epsilon': 1, 'model__kernel': 'poly'}",-1085613.73215816,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:02.151094
1,nasa93,SVM,grid search,RepeatedKFold,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"{'model__C': 10, 'model__degree': 3, 'model__epsilon': 1, 'model__kernel': 'poly'}",-1082936.7392379565,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:00.400977
1,nasa93,SVM,grid search,HoldOut,3,0.27957599382746234,0.11214997145751815,214.2445625858172,111705.83068146392,334.2242221644983,143.32213619856634,11.0,"{'model__C': 10, 'model__degree': 3, 'model__epsilon': 0.01, 'model__kernel': 'poly'}",-3107834.74147146,-1088218.2292296274,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[299.0212630637012, 130.51826267717763, 281.8423141881435, 324.41137384105065, 132.46738932521643, 233.77618476699348, 182.2243116172753, 303.446432828962, 277.3756614807511, 292.27628771790137, 426.55806367347896, 177.73369573823345, 302.10225544653156, 305.32213619856634, 264.69349642042846, 135.86356230328448, 280.2429606071421, 234.87114953343598, 288.09974411823373]",0:00:00.077574
1,nasa93,SVM,grid search,RepeatedHoldOut,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"{'model__C': 10, 'model__degree': 3, 'model__epsilon': 1, 'model__kernel': 'poly'}",-1726051.926642514,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:00.151942
1,nasa93,SVM,grid search,Bootstrap,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"{'model__C': 10, 'model__degree': 3, 'model__epsilon': 1, 'model__kernel': 'poly'}",-1102822.2440913962,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:01.671992
0,nasa93,SVM,random search,,3,-0.10363703442038785,0.009193329118268312,265.32612155507746,124659.43420340153,353.0714293218888,213.23323557790684,1.0,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}",-1677887.3335596996,-1677887.3335596996,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[302.6157509408554, 294.4035219300028, 299.97716473784186, 305.5543296319548, 294.7232502064601, 295.2193413399906, 297.5556719885766, 303.0006671622569, 299.4172812782093, 298.94809918805794, 307.8235831844425, 297.51089477914, 303.49360365783684, 303.8674126724432, 296.7919190399327, 294.74945016753543, 299.71313633757256, 295.23323557790684, 301.28560085647604]",0:00:00.003001
1,nasa93,SVM,random search,KFold,3,0.08159674179522225,0.21419790145821427,200.17064831014318,98866.55780475397,314.43052937772114,121.905992612901,21.0,"{'model__C': 8.897447457486651, 'model__degree': 2, 'model__epsilon': 0.08540601478602401, 'model__kernel': 'linear'}",-1474589.1578176916,-1474589.1578176916,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[332.033177429144, 110.34973753811474, 331.40042619105685, 421.905992612901, 117.14353277603945, 156.68476460705816, 146.5801740359298, 381.9667474602612, 246.92014615379316, 279.37512602320066, 561.5877960372916, 142.07300261264328, 378.60439142163443, 349.891539208889, 199.72288253276975, 119.11695153169586, 254.64969044821254, 157.8297767310953, 379.5807547006297]",0:00:00.169188
1,nasa93,SVM,random search,RepeatedKFold,3,0.08159674179522225,0.21419790145821427,200.17064831014318,98866.55780475397,314.43052937772114,121.905992612901,21.0,"{'model__C': 8.897447457486651, 'model__degree': 2, 'model__epsilon': 0.08540601478602401, 'model__kernel': 'linear'}",-1477714.0896517348,-1474589.1578176916,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[332.033177429144, 110.34973753811474, 331.40042619105685, 421.905992612901, 117.14353277603945, 156.68476460705816, 146.5801740359298, 381.9667474602612, 246.92014615379316, 279.37512602320066, 561.5877960372916, 142.07300261264328, 378.60439142163443, 349.891539208889, 199.72288253276975, 119.11695153169586, 254.64969044821254, 157.8297767310953, 379.5807547006297]",0:00:00.368303
1,nasa93,SVM,random search,HoldOut,3,0.08159674179522225,0.21419790145821427,200.17064831014318,98866.55780475397,314.43052937772114,121.905992612901,21.0,"{'model__C': 8.897447457486651, 'model__degree': 2, 'model__epsilon': 0.08540601478602401, 'model__kernel': 'linear'}",-4183252.616112176,-1474589.1578176916,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[332.033177429144, 110.34973753811474, 331.40042619105685, 421.905992612901, 117.14353277603945, 156.68476460705816, 146.5801740359298, 381.9667474602612, 246.92014615379316, 279.37512602320066, 561.5877960372916, 142.07300261264328, 378.60439142163443, 349.891539208889, 199.72288253276975, 119.11695153169586, 254.64969044821254, 157.8297767310953, 379.5807547006297]",0:00:00.097664
1,nasa93,SVM,random search,RepeatedHoldOut,3,0.08159674179522225,0.21419790145821427,200.17064831014318,98866.55780475397,314.43052937772114,121.905992612901,21.0,"{'model__C': 8.897447457486651, 'model__degree': 2, 'model__epsilon': 0.08540601478602401, 'model__kernel': 'linear'}",-2473659.396084443,-1474589.1578176916,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[332.033177429144, 110.34973753811474, 331.40042619105685, 421.905992612901, 117.14353277603945, 156.68476460705816, 146.5801740359298, 381.9667474602612, 246.92014615379316, 279.37512602320066, 561.5877960372916, 142.07300261264328, 378.60439142163443, 349.891539208889, 199.72288253276975, 119.11695153169586, 254.64969044821254, 157.8297767310953, 379.5807547006297]",0:00:00.183391
1,nasa93,SVM,random search,Bootstrap,3,0.08159674179522225,0.21419790145821427,200.17064831014318,98866.55780475397,314.43052937772114,121.905992612901,21.0,"{'model__C': 8.897447457486651, 'model__degree': 2, 'model__epsilon': 0.08540601478602401, 'model__kernel': 'linear'}",-1510251.6044304932,-1474589.1578176916,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[332.033177429144, 110.34973753811474, 331.40042619105685, 421.905992612901, 117.14353277603945, 156.68476460705816, 146.5801740359298, 381.9667474602612, 246.92014615379316, 279.37512602320066, 561.5877960372916, 142.07300261264328, 378.60439142163443, 349.891539208889, 199.72288253276975, 119.11695153169586, 254.64969044821254, 157.8297767310953, 379.5807547006297]",0:00:01.642902
0,nasa93,SVM,bayes search,,3,-0.10363703442038785,0.009193329118268312,265.32612155507746,124659.43420340153,353.0714293218888,213.23323557790684,1.0,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}",-1677887.3335596996,-1677887.3335596996,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[302.6157509408554, 294.4035219300028, 299.97716473784186, 305.5543296319548, 294.7232502064601, 295.2193413399906, 297.5556719885766, 303.0006671622569, 299.4172812782093, 298.94809918805794, 307.8235831844425, 297.51089477914, 303.49360365783684, 303.8674126724432, 296.7919190399327, 294.74945016753543, 299.71313633757256, 295.23323557790684, 301.28560085647604]",0:00:00.003001
1,nasa93,SVM,bayes search,KFold,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"OrderedDict([('model__C', 10.0), ('model__degree', 3), ('model__epsilon', 1.0), ('model__kernel', 'poly')])",-1085613.73215816,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:22.393816
1,nasa93,SVM,bayes search,RepeatedKFold,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"OrderedDict([('model__C', 10.0), ('model__degree', 3), ('model__epsilon', 1.0), ('model__kernel', 'poly')])",-1082936.7392379565,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:23.927246
1,nasa93,SVM,bayes search,HoldOut,3,0.2750547161578575,0.10992836506824999,216.88718477056864,111985.34453986617,334.6421141157612,143.9287223215672,11.0,"OrderedDict([('model__C', 8.743981588238848), ('model__degree', 3), ('model__epsilon', 0.31040602479276536), ('model__kernel', 'poly')])",-3109893.2979590795,-1107968.3089154328,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[300.5336234288771, 139.0378845661611, 281.8928593613557, 322.72372461787165, 140.3728202725717, 237.8585177333676, 189.25368605533646, 304.6233040894788, 280.2603996917925, 294.3301012482654, 419.8791104584248, 184.85526451229475, 305.5616210303865, 305.9287223215672, 267.7032131958533, 143.66113085803468, 282.94662467425104, 238.90821402170053, 292.67968044216735]",0:00:26.250367
1,nasa93,SVM,bayes search,RepeatedHoldOut,3,0.2791626427085291,0.11150413601684528,213.87986424078665,111787.0871798191,334.3457599249901,142.3322064265236,11.0,"OrderedDict([('model__C', 10.0), ('model__degree', 3), ('model__epsilon', 1.0), ('model__kernel', 'poly')])",-1726051.926642514,-1085613.73215816,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.03132630012317, 129.5283066851615, 280.8523951841018, 323.42144551275743, 131.47743533595502, 232.78626234904806, 181.23439152598445, 302.45649830616657, 276.38575091265943, 291.2863603943599, 425.56802100561964, 176.74377567462335, 301.1121812388479, 304.3322064265236, 263.70356915519335, 134.8736081927352, 279.2530470211033, 233.8812267622668, 287.10981916217895]",0:00:21.874768
1,nasa93,SVM,bayes search,Bootstrap,3,0.25636280512266596,0.10541751271486854,218.13637980329173,112552.88240438943,335.489019797056,148.01878666519332,11.0,"OrderedDict([('model__C', 7.93360352788226), ('model__degree', 3), ('model__epsilon', 1.0), ('model__kernel', 'poly')])",-747845.1625936767,-1120940.2170958635,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[296.2356313768786, 147.00798667808817, 279.61136586783454, 316.03816030485274, 148.24719610747394, 237.21297421224702, 194.16888470631892, 299.89752045770547, 276.0982746554635, 290.11405929402827, 412.15807803178757, 190.01878666519332, 308.62108937015284, 300.74001641462974, 265.39547909232493, 151.31393284163508, 278.74807435613576, 238.20807671661103, 289.3639230054561]",0:00:25.843032
0,nasa93,SVM,OPTUNA,,3,-0.10363703442038785,0.009193329118268312,265.32612155507746,124659.43420340153,353.0714293218888,213.23323557790684,1.0,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}",-1677887.3335596996,-1677887.3335596996,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[302.6157509408554, 294.4035219300028, 299.97716473784186, 305.5543296319548, 294.7232502064601, 295.2193413399906, 297.5556719885766, 303.0006671622569, 299.4172812782093, 298.94809918805794, 307.8235831844425, 297.51089477914, 303.49360365783684, 303.8674126724432, 296.7919190399327, 294.74945016753543, 299.71313633757256, 295.23323557790684, 301.28560085647604]",0:00:00.002890
1,nasa93,SVM,OPTUNA,KFold,3,0.27915131537149507,0.11150646179916812,213.95558014089278,111786.7945589507,334.3453223225214,142.4073569940449,11.0,"{'kernel': 'poly', 'degree': 3, 'C': 9.97120206008866, 'epsilon': 0.9873878686024624}",-1086441.5387882919,-1086441.5387882919,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.1287502154693, 129.7706496607737, 280.90902155819964, 323.4434284071887, 131.694537941123, 232.92302037398235, 181.47471183187412, 302.54503775802596, 276.50697901864646, 291.39518261461143, 425.52316072234436, 176.98883890298617, 301.26364476572826, 304.4073569940449, 263.8181530625249, 135.0891890817545, 279.3708167207945, 234.01726337812255, 287.27420057852606]",0:00:01.649751
1,nasa93,SVM,OPTUNA,RepeatedKFold,3,0.2793062041297435,0.11173938610700296,214.04799219544893,111757.48893023397,334.3014940592309,142.72530377724502,11.0,"{'kernel': 'poly', 'degree': 3, 'C': 9.98602930677823, 'epsilon': 0.6372313680410049}",-1083092.0352489098,-1086952.014156511,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[298.43522185095094, 130.00245258758636, 281.2365069180117, 323.78875169542187, 131.93933560085102, 233.20923790388463, 181.70760746674105, 302.856086733857, 276.8012195333191, 291.6957950597308, 425.902804222413, 177.21929245992527, 301.5421443272002, 304.725303777245, 264.11578806677375, 135.3347709875166, 279.6668350290052, 234.30385224780008, 287.5462099980908]",0:00:03.520683
1,nasa93,SVM,OPTUNA,HoldOut,3,0.2795598463044602,0.11214094482714321,214.30688012038607,111706.96637692135,334.2259211624995,143.37487635499832,11.0,"{'kernel': 'poly', 'degree': 3, 'C': 9.974282277227388, 'epsilon': 0.013053184990641994}",-3107876.6970183263,-1088920.7466348314,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[299.09388404895174, 130.72020255846058, 281.87849619566384, 324.41663592173256, 132.646786515606, 233.8839191396391, 182.4245107467919, 303.5111245111368, 277.46957459154015, 292.35910039709296, 426.50351177469395, 177.93812983634206, 302.22292547629615, 305.3748763549983, 264.7814332150736, 136.0416021544381, 280.3337814052621, 234.97823969923166, 288.23217647021903]",0:00:01.016155
1,nasa93,SVM,OPTUNA,RepeatedHoldOut,3,0.27816195613364925,0.11122549028343387,215.8995021349879,111822.14530012761,334.3981837572202,144.2704245463102,11.0,"{'kernel': 'poly', 'degree': 3, 'C': 9.302264782395989, 'epsilon': 0.40593449986759317}",-1725977.3362269523,-1100380.0067989274,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[300.4881841859305, 135.8371230238604, 282.2181404664061, 324.0586382706597, 137.26142168710652, 236.50658212351854, 186.94699530573, 304.7024532841065, 279.5318061696614, 294.0335036090858, 423.8427614451716, 182.55139245733648, 304.6834937750529, 306.2704245463102, 266.8099328072987, 140.60710269476056, 282.3027613667356, 237.5787181676034, 291.2087278582703]",0:00:01.664928
1,nasa93,SVM,OPTUNA,Bootstrap,3,0.27753735292492976,0.11086751279527818,216.18292262997156,111867.18463266594,334.4655208428306,144.31705384318178,11.0,"{'kernel': 'poly', 'degree': 3, 'C': 9.196116846916489, 'epsilon': 0.48189367527806354}",-764165.8351233822,-1101278.3479608202,"[1248.0, 120.0, 1181.0, 300.0, 117.6, 70.0, 114.0, 192.0, 24.0, 400.0, 430.0, 42.0, 480.0, 162.0, 36.0, 25.2, 48.0, 82.0, 571.4]","[300.60375038009266, 136.70168744297618, 282.1182718956939, 323.90118451481976, 138.08755762482264, 236.962509720664, 187.4587117554131, 304.7879977095863, 279.80567508060886, 294.1998650277623, 422.9722241688717, 183.06805273823136, 304.87698497678, 306.3170538431818, 267.13585856382406, 141.41905016662352, 282.5560105396332, 238.02862113225208, 291.58334441397636]",0:00:16.660471
